InputAddresses,OutputAddresses,TransactionHash,ExpectedValue
1PwitV1PedjPYsJkQR2vVeHovpyxrTCRn7,1KcAqULMYwmrjr7ugdZy8C1sxwaCrCYxqt,292988825,49109688900.0
1MUncd1y2UpiZx5Q8o1grRUTmibz26k9PQ,199q4ZetBpfyxRQ9AYCjrvTFupW1Uv8WbW,292987311,10582011.0
1MUncd1y2UpiZx5Q8o1grRUTmibz26k9PQ,16Hvvn5Y8CFBEKeb3PAC9jtzNgmMdZwv7c,292987311,13392507716.0
1G7miqVzpP3eJwA6Yxj5AUrjjozAQh5h9W,1HwpouxBmqtzMGthrE6b47VssCoEtBAs6w,292987380,10650000.0
1G7miqVzpP3eJwA6Yxj5AUrjjozAQh5h9W,19UHcR85pkKPk4WSDfdPwkw6fRADcstjuX,292987380,17796868835.0
12QjsJ2WqY8wLgudrVv8pf83L7uaknuo4o,1Q8taM86kP4sJYUykFbzxLh16SWmA6fRP3,292986545,10650000.0
12QjsJ2WqY8wLgudrVv8pf83L7uaknuo4o,1CHExPbtu4bdPRhJcYrNU4VpDaPVsjbv6X,292986545,15724444560.0
1GTicgcePcaT7ajwZXhB3wKCWBAiHuUSdF,1E9jMru2uETFaiwupbYuoFRebmj2RwQrBS,292988085,29641680118.0
1GTicgcePcaT7ajwZXhB3wKCWBAiHuUSdF,12iXBK6aFjQHTfAMtXwmZytwiYUJc1aNhU,292988085,2285049.0
1FWvaGUT6RvhYpKKzKFkCcLLfLF6Rv9u1e,1QAXDMHeQJM4pN2e37ezkTTJA6T2CfqvBq,292987863,19850212397.0
1FWvaGUT6RvhYpKKzKFkCcLLfLF6Rv9u1e,1PqqDYpihAxXeKpb3XYo49gy8Esi3Tktoy,292987863,2682989168.0
12ia1ZXuqJatewbY3xRGsugLnaUfKQrWvD,142HZs3z95nKxAuyrXSaT6Rd3diFx9ruDQ,292988403,25326504.0
12ia1ZXuqJatewbY3xRGsugLnaUfKQrWvD,1PC6Cdmm9uJi5J1aAdJ2LhtE15tj5wQGcK,292988403,41952967174.0
19USD4tAA6XbyGWUsygTQH5Y24npAzpfGK,1MpVxUPe6wLm74SzYxNmnYm2PESVBaHbuJ,292986751,1854805913.0
19USD4tAA6XbyGWUsygTQH5Y24npAzpfGK,1KpwnRDDkXEdRVsK6oBH9AwNdiCS52vjzD,292986751,44594163.0
15YKh6Fw6YazrPjmJGmH3m5Pnn9h2Xnexn,1EBGPvipMwRgYcBMKv669RDnR3SKghn8ZX,292988146,44594163.0
15YKh6Fw6YazrPjmJGmH3m5Pnn9h2Xnexn,13xHcZ5v5B6gRaWurJwuQCMjsTNMX7B7tg,292988146,30107396162.0
1FsMKMKW2xPL3EdzDBMGgesBGneUeDCxdc,1PonEHxdmBKjJES1LnKuvbRC2FxhXLmouP,292987987,167249.364411
1FsMKMKW2xPL3EdzDBMGgesBGneUeDCxdc,1MMg3sMsMTPQ9upYJQnW9K8Ld6w97f8kG8,292987987,2621578.62639
1MZh32s8Nh8o55PJKKaxT4tw4y6MhxUPmE,1PonEHxdmBKjJES1LnKuvbRC2FxhXLmouP,292987987,151356.248553
1MZh32s8Nh8o55PJKKaxT4tw4y6MhxUPmE,1MMg3sMsMTPQ9upYJQnW9K8Ld6w97f8kG8,292987987,2372459.27705
1PWKykbRVzZc3psLDsTdetAfyEABxyyf3B,1PonEHxdmBKjJES1LnKuvbRC2FxhXLmouP,292987987,180919.158118
1PWKykbRVzZc3psLDsTdetAfyEABxyyf3B,1MMg3sMsMTPQ9upYJQnW9K8Ld6w97f8kG8,292987987,2835848.1343
1HFzRN3eqKpVmKd54YhbiUqmNF3fD4DVjY,1PonEHxdmBKjJES1LnKuvbRC2FxhXLmouP,292987987,150803.641507
1HFzRN3eqKpVmKd54YhbiUqmNF3fD4DVjY,1MMg3sMsMTPQ9upYJQnW9K8Ld6w97f8kG8,292987987,2363797.34386
15hBTwM1uNYfBv9MsZsFC8Vz5dgwyg9nfh,1PonEHxdmBKjJES1LnKuvbRC2FxhXLmouP,292987987,204668.781147
15hBTwM1uNYfBv9MsZsFC8Vz5dgwyg9nfh,1MMg3sMsMTPQ9upYJQnW9K8Ld6w97f8kG8,292987987,3208115.64238
1CCdvXVSRFsQHpVd8CQKwWEqfqSZbYgaa5,1PonEHxdmBKjJES1LnKuvbRC2FxhXLmouP,292987987,148412.165463
1CCdvXVSRFsQHpVd8CQKwWEqfqSZbYgaa5,1MMg3sMsMTPQ9upYJQnW9K8Ld6w97f8kG8,292987987,2326311.7456
1Nb26JCjC8foBf8PjyU9ev7jdxUnRKQA3k,1PonEHxdmBKjJES1LnKuvbRC2FxhXLmouP,292987987,174370.383129
1Nb26JCjC8foBf8PjyU9ev7jdxUnRKQA3k,1MMg3sMsMTPQ9upYJQnW9K8Ld6w97f8kG8,292987987,2733198.24621
1Bt9iiNKztrAzQfWB7CkWUtTW7tRsHWuKM,1PonEHxdmBKjJES1LnKuvbRC2FxhXLmouP,292987987,450878.257672
1Bt9iiNKztrAzQfWB7CkWUtTW7tRsHWuKM,1MMg3sMsMTPQ9upYJQnW9K8Ld6w97f8kG8,292987987,7067367.98421
1K5GQ5FnXPiWGemNHxkAKUAQ1XGj6BXX9V,1xEndz2sU7qrpFaHGujcCuwVyrL9KiF6M,292988758,2831888.0
1K5GQ5FnXPiWGemNHxkAKUAQ1XGj6BXX9V,1B2D5UuuTwUPHShEDYnT2G2dNRnfnMWWPH,292988758,48284607426.0
1DQZnWfevHSowYF1sviGLTPJoaF2Q1FDXX,1Hmmm9Wp5yiHnuzbG1FhSb8rTwfYpfT3T8,292988206,35021977888.0
1DQZnWfevHSowYF1sviGLTPJoaF2Q1FDXX,17rWLzeCvhJGQwL3paeie5QS5LibPhvrXG,292988206,3000000.0
1MpVxUPe6wLm74SzYxNmnYm2PESVBaHbuJ,1GLJVSQpADA2KSaYWYvtQSsDZYaNn6LSMg,292988880,1834738713.0
1MpVxUPe6wLm74SzYxNmnYm2PESVBaHbuJ,3BMEXgATX4U5mNUMAH86ivSGoBkmQWsoiM,292988880,20000000.0
12VYDdYZhpMjFJVfUFJkkLmUXLSHZU1Y26,1Cpsw4tPPpmQJEWocSrpxjUyP5N66xXjL7,292987241,15608472.0
12VYDdYZhpMjFJVfUFJkkLmUXLSHZU1Y26,1MYetnU8DkDRLZqC9o7BM1SHS6EnpoLcCZ,292987241,11643135785.0
1DBqzJBGahn5H53gkur44KBDpxmPs6z2XB,1G8BnfMazch5tr547ZKTWbArxfSzcZwHbc,292987581,19493749733.0
1DBqzJBGahn5H53gkur44KBDpxmPs6z2XB,1Hf11L8kHnDNok4FybV7Yip8xXjxZWBxEU,292987581,201000000.0
1AoR1eiKFcpzLEF5foHxhTxWMAhBNqNrEd,1E9b4iuHYJMxybtNdWp3qpnJMRtE3DRpj6,292988602,2285049.0
1AoR1eiKFcpzLEF5foHxhTxWMAhBNqNrEd,18UrjA2w2w59Hhu8eigYpjvBWo9nM7pq9h,292988602,42855788008.0
14QK74d5q656bvyGzxmkiNQGXQqGJ5jXeV,1BoZYonYrRuFTzKviCn5T1oaRxRExEBx2w,292989131,7185415653.0
14QK74d5q656bvyGzxmkiNQGXQqGJ5jXeV,16tJb79Vv2HWjpoNG3LFe4WQEfS8KeiQgJ,292989131,1800000000.0
1MYetnU8DkDRLZqC9o7BM1SHS6EnpoLcCZ,1DSg92ZWBLocadVuhBP8FJP986YKeDT5Pr,292989207,44578008.0
1MYetnU8DkDRLZqC9o7BM1SHS6EnpoLcCZ,178mMgPoM3WVq6oXwzdw4mu4iPGzDS9XRS,292989207,11598489977.0
1NBzhiqUa5EyERjZZCddwgKfGKz6aFyTjb,3BMEXN5nW2XapcJRfrjLzXKMM7vp1Ti1n6,292988339,190000.0
1NBzhiqUa5EyERjZZCddwgKfGKz6aFyTjb,12F7kTRbGWD1S9uuQyLyq2RjGdNPer2DFw,292988339,38905337077.0
1L8UsdMEjjtY3M5huLRRJXZj5UTnbNZqY3,1QEgDaDKsTR5WURUXQDm3whifYSpNKpgwP,292987750,399280000.0
1L8UsdMEjjtY3M5huLRRJXZj5UTnbNZqY3,1LmfqjgUHidRRbX86QmBSm8Um7uzdoQVZY,292987750,21485223411.0
12q9BDhLreUDtqTCqods7MBUsaTfHHvPAQ,18a82L6RvEMQozGryfpMKFyju3AWDMje8q,292987476,2285049.0
12q9BDhLreUDtqTCqods7MBUsaTfHHvPAQ,191DVL8VAjqcr3i4Qkf5uNm4S8piLkY8EK,292987476,19402674390.0
16Hvvn5Y8CFBEKeb3PAC9jtzNgmMdZwv7c,19JG3Vfvr6FjfRHz1URAHUKch3Kt9cdtrr,292989291,2284221.0
16Hvvn5Y8CFBEKeb3PAC9jtzNgmMdZwv7c,1AgcMTbDguvn4WyRQw3k7TXQFr1X9Yu5su,292989291,13390155695.0
1HW2neUbRfdmvLvUtBRd39QY7xf6NepUbc,34GsHgyNqyaLkFiSmxNJBSePwce5C7Syfd,292988025,115000.0
1HW2neUbRfdmvLvUtBRd39QY7xf6NepUbc,19CYeAced1gTC38pv3uETGAktYw6WnVHrH,292988025,27320998484.0
16KzzdJLFer4K7DogS5veEj8tbCA8L1oFf,157SWvA5GKyjxvrLoece8ambigy5EfuXw8,292988389,4756529.03076
16KzzdJLFer4K7DogS5veEj8tbCA8L1oFf,16zhicQ4HNRbfUhBa4ynZZH4pW3D4Tmkuy,292988389,541783.957326
1QLaSRSDqQ7HhXgSQfVTAfz6NYkkxT27DX,157SWvA5GKyjxvrLoece8ambigy5EfuXw8,292988389,817309.680055
1QLaSRSDqQ7HhXgSQfVTAfz6NYkkxT27DX,16zhicQ4HNRbfUhBa4ynZZH4pW3D4Tmkuy,292988389,93094.2016663
1A4wXkDUh3t6zZkxph3bRwL7GDPUVakixN,157SWvA5GKyjxvrLoece8ambigy5EfuXw8,292988389,1576161.28918
1A4wXkDUh3t6zZkxph3bRwL7GDPUVakixN,16zhicQ4HNRbfUhBa4ynZZH4pW3D4Tmkuy,292988389,179529.841007
13dXZ7Xpx6YmGQeUkzogdQt5A9Qd9gjm6g,1JNRV5Ns9oAKxzSWE4LTxUyrKkLUTQYM2u,292989046,8712759594.0
13dXZ7Xpx6YmGQeUkzogdQt5A9Qd9gjm6g,14GSTDJLMuyegpK2K6pHQBzaqHMAjDtNGx,292989046,19255432.0
14SZa5sk2g8BJcBdNeh4CB8YtzPrsJRcko,1NeT26BPAwiJxibnAKgb5pes8EwbM5vemz,292986626,44594163.0
14SZa5sk2g8BJcBdNeh4CB8YtzPrsJRcko,1NuMuL8f5LBE4RSn43pRKUyobbCgZ3jLKn,292986626,17408196202.0
13d3aVPPyfmzisk24SqoKnRDAMU7o67wWC,1CF96faMhqdK5uBEckJwtQ1hBA5Sen4dkK,292987580,348166.615771
13d3aVPPyfmzisk24SqoKnRDAMU7o67wWC,19gWnrXF9ZhnciLE3MhmajnuUDCukrmA5T,292987580,1177735.60403
1MgX8gCmLY8HTiDyLbFMnmtbhE5r1syzCL,1CF96faMhqdK5uBEckJwtQ1hBA5Sen4dkK,292987580,231217.806556
1MgX8gCmLY8HTiDyLbFMnmtbhE5r1syzCL,19gWnrXF9ZhnciLE3MhmajnuUDCukrmA5T,292987580,782135.422327
1Aw3uWVEdFJ8xCmLJdr2dL3sTdfZtfMUUB,1CF96faMhqdK5uBEckJwtQ1hBA5Sen4dkK,292987580,241706.59638
1Aw3uWVEdFJ8xCmLJdr2dL3sTdfZtfMUUB,19gWnrXF9ZhnciLE3MhmajnuUDCukrmA5T,292987580,817615.622495
15miEkMoH3GjtcY7fso4VPo6PjqLUiMEpG,1CF96faMhqdK5uBEckJwtQ1hBA5Sen4dkK,292987580,361403.981292
15miEkMoH3GjtcY7fso4VPo6PjqLUiMEpG,19gWnrXF9ZhnciLE3MhmajnuUDCukrmA5T,292987580,1222513.35115
31wkRwfeauaEmBpodw7BHcnp1oN3fRz63L,14ekdPuhSrvSfqq5Xcyth9haZafKDh9kfM,292987550,17741662.0811
31wkRwfeauaEmBpodw7BHcnp1oN3fRz63L,3KZ9VkajAmZKsUJEXmpw1DE9MAbYDzSSbS,292987550,598411.969261
3EX1VkwSnLeBShxoq1x8BWEGbmDn5z93Bw,14ekdPuhSrvSfqq5Xcyth9haZafKDh9kfM,292987550,23246034.9189
3EX1VkwSnLeBShxoq1x8BWEGbmDn5z93Bw,3KZ9VkajAmZKsUJEXmpw1DE9MAbYDzSSbS,292987550,784070.030739
1P63BETKwPWqingKBxNecTr3arrb7A9U6K,1KYhbD3kBQkaedaAoiJMGhQ9YLBmct936n,292988781,908854.0
1P63BETKwPWqingKBxNecTr3arrb7A9U6K,193nYB5qt85eK2Nu9qKhUmz77DJe7DMnVU,292988781,1017026.0
1GgxuEGpSuLgc2GyLJp2BYuqEZn1XWuzHF,36CkpfrBEgRvu9NcGFqdaiye6QiZmNvRy5,292987261,108439.0
1KoNGeGoLFmtQXdM7t1ZiUpCxYa73y7CyK,12ZmE5QPrAyA4NALaudEUkqrCHDgoy9AZm,292987713,7734722027.0
1KoNGeGoLFmtQXdM7t1ZiUpCxYa73y7CyK,38ZHPWktzAphoZ8zayR8z62yNT4KQmRdcX,292987713,10000000.0
12Co4WDD4Mc7rAkRZVtPxNkgRxH6eUmPvs,1MX62feTDB5fPj9CuPJPGGsFU7gLczMAb2,292986725,690000.0
12Co4WDD4Mc7rAkRZVtPxNkgRxH6eUmPvs,12xux1zGWHbE3zjQ8ReVk2omMAy681k83S,292986725,50100000.0
1G6kxekzzCnkyVQmhsB5cxkg82eqUaprVV,15ZZGMwJXzgd7CogMFR6BidtagZSYmhEv3,292988306,10000.0
1G6kxekzzCnkyVQmhsB5cxkg82eqUaprVV,191i5YkHUsUipnVTVL2z7442KXKSUWc3Jk,292988306,1500000.0
3HbDWXVv2Yivs3cLrPgE8Z5C2tkWbH6Lqc,1C4XAbmrTrwbew9APjnZgc5DogyuzASJ91,292988593,10376563.58
3HbDWXVv2Yivs3cLrPgE8Z5C2tkWbH6Lqc,144YfXLrpdFGb7FBBUUcR1XZxLL7fVzK5z,292988593,842670.066246
3HbDWXVv2Yivs3cLrPgE8Z5C2tkWbH6Lqc,1EPdFPbQHqiVc1fAw9h1kHYfK7TeKC1k6B,292988593,7063314.20237
3HbDWXVv2Yivs3cLrPgE8Z5C2tkWbH6Lqc,34HRVEZgQLnRbQVPzbHo7ALNf6mDCrhtk8,292988593,196260.632178
3GJwVjr6ZfPKpF7GJumbmqgykPsEZpVr7B,1C4XAbmrTrwbew9APjnZgc5DogyuzASJ91,292988593,769460.543255
3GJwVjr6ZfPKpF7GJumbmqgykPsEZpVr7B,144YfXLrpdFGb7FBBUUcR1XZxLL7fVzK5z,292988593,62487.1000845
3GJwVjr6ZfPKpF7GJumbmqgykPsEZpVr7B,1EPdFPbQHqiVc1fAw9h1kHYfK7TeKC1k6B,292988593,523770.855488
3GJwVjr6ZfPKpF7GJumbmqgykPsEZpVr7B,34HRVEZgQLnRbQVPzbHo7ALNf6mDCrhtk8,292988593,14553.4512934
36kLjmFftQuDEE6EwTnjhmSNdxxPzR3QdC,1C4XAbmrTrwbew9APjnZgc5DogyuzASJ91,292988593,3356684.90059
36kLjmFftQuDEE6EwTnjhmSNdxxPzR3QdC,144YfXLrpdFGb7FBBUUcR1XZxLL7fVzK5z,292988593,272592.931729
36kLjmFftQuDEE6EwTnjhmSNdxxPzR3QdC,1EPdFPbQHqiVc1fAw9h1kHYfK7TeKC1k6B,292988593,2284891.32731
36kLjmFftQuDEE6EwTnjhmSNdxxPzR3QdC,34HRVEZgQLnRbQVPzbHo7ALNf6mDCrhtk8,292988593,63487.7910718
38LZaSg1Sp31ecJxWmaaqfKTwFtbAKK1F5,1C4XAbmrTrwbew9APjnZgc5DogyuzASJ91,292988593,38369428.9761
38LZaSg1Sp31ecJxWmaaqfKTwFtbAKK1F5,144YfXLrpdFGb7FBBUUcR1XZxLL7fVzK5z,292988593,3115941.90194
38LZaSg1Sp31ecJxWmaaqfKTwFtbAKK1F5,1EPdFPbQHqiVc1fAw9h1kHYfK7TeKC1k6B,292988593,26118023.6148
38LZaSg1Sp31ecJxWmaaqfKTwFtbAKK1F5,34HRVEZgQLnRbQVPzbHo7ALNf6mDCrhtk8,292988593,725713.125457
1GyVm7juHXMrwZwyhUqbUHWemFPzz5jAzo,12Yv56PWXubk8U5B37hhkHTK6WxK3e86yc,292987888,197810280.0
18XjwyAuz4pYqiEJFAB8DAJ248yFz4TGZu,1AfSkPtC1nMRfrWWGhgpBijzeMfiFB5wZ,292988444,125949828.0
32S8zAfuC623sTsMbf6fd9KyEx93jKNdvp,1Gc3biG5hsHAoj4ZNAtnT4sCBbtF9sKEEL,292986733,88505.7471264
32S8zAfuC623sTsMbf6fd9KyEx93jKNdvp,1Kbc3TUBoH95muV9N7PRUbWxcqPA54LTnB,292986733,81034.2528736
3EvESckM6W738uc8ijnEo2znUc5HYXB2nj,1Gc3biG5hsHAoj4ZNAtnT4sCBbtF9sKEEL,292986733,1011494.25287
3EvESckM6W738uc8ijnEo2znUc5HYXB2nj,1Kbc3TUBoH95muV9N7PRUbWxcqPA54LTnB,292986733,926105.747126
base,1DwtarefNQ5Xr9a76bbTbodZ5oCrbZ8jQB,292988528,2100000
18EWWS3jrRBD1BDUzhxrnuKTqy1wQn6H3H,1E16jYfM4SnEFre8ZE7DArXoALhwTmyYtM,292986732,837865.177765
18EWWS3jrRBD1BDUzhxrnuKTqy1wQn6H3H,17Z6ATqbs6yGBTZE2hfkoVAdQe8XYwawjX,292986732,93789.9923854
3HkBvi4WbJMLjwU9i6s9SEKdR89xkJCF5U,1E16jYfM4SnEFre8ZE7DArXoALhwTmyYtM,292986732,79864.8222347
3HkBvi4WbJMLjwU9i6s9SEKdR89xkJCF5U,17Z6ATqbs6yGBTZE2hfkoVAdQe8XYwawjX,292986732,8940.00761463
193sNP8orAz2boFtdLAmwVd44Ua7awaMEP,18C96g9ZY1zb1R4Z6XqU8DxUMjTCVUEnp9,292986737,3746029.0
193sNP8orAz2boFtdLAmwVd44Ua7awaMEP,193sNP8orAz2boFtdLAmwVd44Ua7awaMEP,292986737,3695684.0
19TbiUFLKugPDYe2MiCS9ogt3VBz5SShZh,1KWgUyzPq66emf4eAyoVsVFRg8VmsfT4x3,292987653,2859603.0
15KLwZkhBTzqoLrC5TbKgrDKNSSe5czBTT,174CNeT4Ur6eS7WdszzgHio3qzBHdhemD5,292988075,12575300.0
15KLwZkhBTzqoLrC5TbKgrDKNSSe5czBTT,18oT9YgFHfDxGSRYL1Au5JzS437LVnkXD5,292988075,407000.0
15aFEWSZMqV3KJi9isQDunjyGJFWhrCk3Y,1EB7YtopaDixwsyrrv26dCF7W4yvPjH2gE,292988334,9095979.0
36WJJxLGwQsFqL3SunP6RpEne54Vpa64Y5,37mBxumFxt1TyjKRhvSTkfwVJdyK365X1o,292986672,3450000.0
3HVwWShXUggeCeJdCPbGZU5LWScuv81si9,37mBxumFxt1TyjKRhvSTkfwVJdyK365X1o,292986665,1840000.0
3HVTCFwN3irgP3Sb5KZ8D1ugVtuqZrbzvq,37mBxumFxt1TyjKRhvSTkfwVJdyK365X1o,292986667,9200000.0
1NaoanYgoRiXhNysWQrvBNjibhomFoWif8,12honogxKyBWjuj4HBG7x8GnJF6qmCzn22,292988790,1000000000.0
1NaoanYgoRiXhNysWQrvBNjibhomFoWif8,1LDDZ4EEBgWV7iA84yjN2EKRQenkMaJaG8,292988790,799902105.0
13dj5yFiCEsXpGHCunBWdSJ9vBV5UPqRys,1FmhcMXmsHmdZztPYyKTSHfcfFJVAXDBdK,292989322,597484.0
17U4RExH7kYvkxtV6i5ViJA1mNrmwQ45yF,16jLruN8pqEkRuYk281UTc6mF1W6SSH245,292988190,8158656.0
17U4RExH7kYvkxtV6i5ViJA1mNrmwQ45yF,33cmqn7qt2RnNjL8h9xaEjrUzN7Qpe9v33,292988190,9992074.0
1H5THiDXCEVm2GJd3wnZNPKoxzgYTqvPe5,1NWW1wYU9MF8C5MxkSqHmzV74s7pHpAfee,292987043,20634230.0
1H5THiDXCEVm2GJd3wnZNPKoxzgYTqvPe5,1KFKXQcLHZGVo9tn4WSCdJamQMgQXcSXaX,292987043,1537770.0
1XiaZquNNd66uqTn3Sz35655v6Lx5TxSP,1icoa118kHDiKu9tLBxGW4ni6X5KYQTjg,292987851,109685200.0
3NeUgtVxSJVwfeVrVH6aUXtsmQPQ2bBdxU,1A88c8x7Hza96WXwcM11oC639MfrEFtT1P,292987324,103636.191749
3NeUgtVxSJVwfeVrVH6aUXtsmQPQ2bBdxU,1JS33bakeRyQrGwvgUta8GNWfY76CN8fFM,292987324,78779.841305
1Kq68nHpjPrknRQeoKRZdG29FcRZNY8NuY,1A88c8x7Hza96WXwcM11oC639MfrEFtT1P,292987324,887217.929191
1Kq68nHpjPrknRQeoKRZdG29FcRZNY8NuY,1JS33bakeRyQrGwvgUta8GNWfY76CN8fFM,292987324,674425.473233
1B3p3VdMwvJ8aNyRi6b7aqZJKMT2VJL5ut,1A88c8x7Hza96WXwcM11oC639MfrEFtT1P,292987324,419588.879059
1B3p3VdMwvJ8aNyRi6b7aqZJKMT2VJL5ut,1JS33bakeRyQrGwvgUta8GNWfY76CN8fFM,292987324,318953.685462
1KaQiRFhh5mi2ABWM5AjN8eoCXiLx4dWUw,1CgsFrtdRjPAfiyVxor645r7ncQMe8ZeFK,292989130,162344.0
1KaQiRFhh5mi2ABWM5AjN8eoCXiLx4dWUw,1B6MLu2a9oMjViantzLKwHT1LqTZK49xBP,292989130,2622654.0
189gSxwpbPuJhY1q65ArMihagusq3ySmnF,1KRsxiqUA85ZvsELRT7KXUoEM6Th5iEqU,292988763,7596639.0
189gSxwpbPuJhY1q65ArMihagusq3ySmnF,3DfFfNnmRtPdDkMSaBkGsHzwUhtDrfEATA,292988763,1291516.0
1KRsxiqUA85ZvsELRT7KXUoEM6Th5iEqU,1QJzG8pg2q1vrz45s59cF3v6L5yQAZc4Cr,292988822,7519679.0
1BPF1GTZsJmXcRJNcpHDLbPEuMEXNiJyPi,13R7hL1Gq3FzjarnrL2u1KiVPkpdKQjyas,292989268,1104450.0
1BPF1GTZsJmXcRJNcpHDLbPEuMEXNiJyPi,1NExL7qQ8q9LtkDHaNrwGT8fWBxqkDJuMN,292989268,927000.0
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1EcwKTHzjedLnhKrrbtSsK7Bp79mjjshLq,292987822,136.331775462
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,15bBcJ5gpyCKz1NJnaSXiQ9nX2fUR4KPHw,292987822,205.127515996
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1FvahB6xryAGKkawosb8jDNGQDcXv5wKMF,292987822,465.404643462
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1KAjuyhtk4DVCCzb6WMe6UpcbJ9STwzNaH,292987822,6816.58877312
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,3EuYrqieYU7fBtiM69uYjdkeacDvXZuTk9,292987822,92555.6423615
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1PT49SMdrXLZNEdb5cspjoHBeXtvzzoa3o,292987822,2317.64018286
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1AVZ3rxTJN8HZaKFAPwiPTGDW2akGJEttE,292987822,1119.53568134
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,36Ygv65Lfr9wuuhKiD2iKdH5Y6cWg1LySM,292987822,494.203095047
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,12w7XvKZbos1dE138yHhJCpue6CkhVsoYL,292987822,13619.5443687
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,19GS5twQHVS2KfubrrRTbCbBTw8Ci3ukcK,292987822,44.1976709507
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1PcMyqumHm4UqVc41vVKD86TGpB2zHCqP3,292987822,114556.570082
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1GJC9L6xqi6w4v2Ey1tTsLP16T4SCBW2Ut,292987822,246.935972582
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1FxXDGj6vGyv8BRZS9NUC2jqNFjfY1hn1Q,292987822,122.699552239
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,38HgXZxUZhnziUgieYr9yS25DNYY5Qvpbf,292987822,4082.57008024
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1PEnksVDHCD4DtG3bnSNndB1g9huPNVXtD,292987822,2575.03457493
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,13Km5sZmKWtaHPgYKVdn5UhVv4FJs6779c,292987822,22622.7072277
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,3BMEXzhNP38yKYyTTwbmnx3jbHgwpaKzx4,292987822,195.475226294
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,139uaYbNT3XWbQFSQ8c162Gx58o93zZMRK,292987822,817.990652775
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,3Qnek6QEzjLeU3LJoLzmyWaccBBvV7j8RP,292987822,15787.2195986
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,19mz3Rugkg8NRKYMoZAjBZnjtpULE4GxH,292987822,151.410069829
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1EjKe6sEDwBD55nBDyDpBZCjW5UPMcVK2J,292987822,327.19626111
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,15dzG85jkoY7EgoCL9EjX8wMvp8wybCqk5,292987822,247.401272932
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1KNRWzFWRfAGd1jFQ6z3HbaJxT52dLv3xr,292987822,1938.82271296
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,3JDTcTbazeSFQ4HL2Dbo8KHcEkqZa66gVQ,292987822,78.0917953073
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1AgyWfKVTj6car9dT86SgQfgPwERsBN3SR,292987822,13222.4099068
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1BnRxHH4pYaaK94ELuHBzkwJjq97hQmsdj,292987822,2849.33410717
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1JSixjQX722vzq1X2iADEr5c6XUzshYxye,292987822,272.759392163
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1L2c59gACV2xFtXzJwajy3pSKVu2CtvcCR,292987822,10025.6139564
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1M2uXYoYanxfq85LmVmqiPr3L4k1NWMzoF,292987822,177.231308101
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,37CDLBiyQudxzroDsYKLeWyKzfnhJLYQhm,292987822,265.85677804
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,12Ez5r2j7WvVBJSynbuVFU7JjrXTyKaTUN,292987822,2194.53872455
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1N52wHoVR79PMDishab2XmRHsbekCdGquK,292987822,585560.958603
19pNrHHpeVD2eszJVH5T8sdbNgQYYTY37Z,1Nzmwtj8sVsRyjbHwH2hPybcWpApUmNB86,292987822,3394.66120902
1A7or9FNB1uj6YWf1JM21MKFwLauw9aeRg,1EcwKTHzjedLnhKrrbtSsK7Bp79mjjshLq,292987822,81.9508479875
1A7or9FNB1uj6YWf1JM21MKFwLauw9aeRg,15bBcJ5gpyCKz1NJnaSXiQ9nX2fUR4KPHw,292987822,123.304884899
1A7or9FNB1uj6YWf1JM21MKFwLauw9aeRg,1FvahB6xryAGKkawosb8jDNGQDcXv5wKMF,292987822,279.76093658
