InputTransactionIndex,OutputTransactionIndex,Value,BackFlowProbability 
285409794,292982281,7546960,0.0136612398976
285536259,292982281,7288132,0.0131927186121
286757383,292982281,6335315,0.0114679629999
291215880,292982281,4840892,0.0087628113744
286712331,292982281,6781610,0.0122758304141
291379214,292982281,373152,0.000675466544178
292958223,292982281,5311055,0.00961388379746
285356048,292982281,7332930,0.0132738103663
285313043,292982281,5924050,0.010723505652
291390484,292982281,532601,0.000964095480919
286328855,292982281,4628743,0.00837878676277
291898393,292982281,371152,0.00067184621496
292118042,292982281,6713186,0.0121519717108
292112926,292982281,882080,0.00159670999831
286784546,292982281,6280085,0.0113679876085
285296675,292982281,6964331,0.0126065855016
285568553,292982281,7195134,0.0130243769238
285777451,292982281,7706588,0.0139501928538
286259244,292982281,7014253,0.0126969525392
290980398,292982281,5111408,0.00925248986377
286501423,292982281,8590283,0.0155498262679
286817288,292982281,7185087,0.0130061902
292965941,292982281,2422621,0.00438534279523
291648054,292982281,2451900,0.00443834260481
291377217,292982281,6156323,0.0111439580162
285293579,292982281,8907403,0.0161238656687
285358660,292982281,7278108,0.0131745735221
284043851,292982281,269646,0.000488103646159
285300812,292982281,7508513,0.0135916444988
285130829,292982281,9546200,0.0172801933905
282701905,292982281,4163224,0.00753612074415
285161053,292982281,393169,0.000711700609157
291893348,292982281,4546214,0.00822939568775
289547877,292982281,6207882,0.0112372882933
284042856,292982281,1000000,0.001810164609
287098484,292982281,5943757,0.0107591785659
286327950,292982281,9308224,0.0168494176575
286499479,292982281,8579761,0.0155307797159
286499997,292982281,5345321,0.00967591089796
286328479,292982281,4629433,0.00838003577635
279111334,292982281,554607,0.0010039299633
285367976,292982281,6808036,0.012323665824
291377834,292982281,890476,0.00161190814037
285780139,292982281,7711864,0.0139597432822
292596401,292982281,5042643,0.00912801389443
284419255,292982281,7510480,0.0135952050926
285544638,292982281,9591832,0.0173627948219
289303231,292982281,9334197,0.0168964330629
285164226,292982281,6227813,0.0112733666841
279958218,292982281,606692,0.00109821238696
285168843,292982281,2465760,0.00446343148629
285102288,292982281,1299518,0.00235234149236
291648725,292982281,1651868,0.00299015299234
291377377,292982281,2054664,0.00371928005619
281647334,292982281,1030430,0.00186524791805
285744360,292982281,8132572,0.0147212940146
281765610,292982281,1393884,0.00252315948585
287033594,292982281,260000,0.000470642798341
291379451,292982281,271983,0.00049233400085
282697982,292982281,3562940,0.006449507892
282697983,292982281,4544388,0.00822609032717
291378944,292982281,1239582,0.00224384746636
285168386,292982281,4804688,0.0086972761749
285782059,292982281,7696972,0.0139327863109
285414662,292982281,3305147,0.00598286012695
288009994,292982281,960773,0.00173915728188
285161742,292982281,6068865,0.0109856446398
285102878,292982281,2630998,0.00476253946596
285362975,292982281,6383672,0.0115554971299
288009523,292982281,3352380,0.00606835963193
285353268,292982281,7298001,0.0132105831267
281492790,292982281,5144207,0.00931186145278
286329140,292982281,2290704,0.0041465513105
290999101,292982281,1149235,0.00208030452443
285723189,292982281,6757204,0.0122316515366
284875072,292982281,4716866,0.00853830389861
291378498,292982281,530596,0.000960466100878
292639556,292982281,5729502,0.0103713417476
285719879,292982281,8862560,0.0160426924572
290277198,292982281,5739650,0.0103897112981
282110123,292982281,2287310,0.00414040761182
285977942,292982281,7805201,0.0141286986163
290962779,292982281,2663246,0.00482091365427
284424540,292982281,7023645,0.0127139536052
292974949,292982281,178412,0.000322955088221
286328190,292982281,4629361,0.00837990544449
285370241,292982281,7293475,0.0132023903216
285398915,292982281,7330689,0.0132697537874
289558917,292982281,7603624,0.013763811065
282652038,292982281,2115324,0.00382908464137
289558593,292982281,6808798,0.0123250451694
280391048,292982281,4357883,0.00788848557677
290960891,292982281,5004018,0.00905809628641
285004684,292982281,4585670,0.00830081754256
285101890,292982281,4948434,0.00895748009678
290998158,292982281,4541436,0.00822074672125
286500753,292982281,4265780,0.00772176398579
284062611,292982281,2745898,0.00497052737953
286243237,292982281,7439478,0.0134666797851
287392133,292982281,6241960,0.0112989750828
285099950,292982281,4984100,0.00902204142773
282695837,292982281,4517669,0.00817772453899
287393202,292982281,3095973,0.00560422075503
285093300,292982281,8851278,0.01602227018
282691392,292982281,5417088,0.00980582098145
285103179,292982281,2925619,0.00529585197322
286329288,292982281,2289996,0.00414526971396
284111867,292982281,4498853,0.0081436644817
285059557,292982281,3979213,0.00720303054428
286020619,292982281,7483727,0.0135467777588
288028659,292982281,8414168,0.0152310291278
285773307,292982281,7714782,0.0139650253426
285569744,292982281,7218864,0.01306733213
292403649,292981026,8812824,0.14030294196
292980511,292981026,54000000,0.85969705804
280418806,292980991,461920,0.316212460381
292619159,292980991,998870,0.683787539619
292980188,292980706,205721704,1.0
292980706,292980963,203947624,1.0
286920164,292981445,1107818,0.340697042891
273490300,292981445,1119258,0.344215287017
260109973,292981445,1024546,0.315087670092
291027808,292981064,98102,0.0573200473509
291576118,292981064,600683,0.350973252358
292851654,292981064,890800,0.52048580233
291194293,292981064,121893,0.0712208979607
291941338,292980863,695432,1.0
292980518,292980710,119726465,1.0
292980710,292980967,110777449,1.0
292980476,292980948,89190,1.0
292979738,292980719,49621176,1.0
292970998,292980867,887946,1.0
292977797,292980927,595272180,1.0
292979498,292981258,350000,1.0
292967366,292980702,890000,1.0
292940847,292981158,9739038,1.0
292980927,292981012,593498100,1.0
292964096,292981253,842884,1.0
292979781,292981102,3697514,1.0
292978929,292980721,744508,1.0
292979705,292981459,814100,1.0
292980568,292980996,10346916,1.0
289012902,292980740,625000,1.0
292623979,292981360,469082,1.0
292938671,292980722,88179976,1.0
292951970,292980678,89908,0.0512671086612
292976122,292980678,776649,0.442858796488
292976719,292980678,887160,0.505874094851
292980678,292980683,89624,1.0
292890568,292981960,20246,1.0
292663704,292843370,115018,0.825697425663
291483332,292843370,24280,0.174302574337
292843370,292848283,128809,1.0
292980199,292981580,815057,1.0
292402251,292980305,26000000,1.0
283699576,292981230,175907,0.119386787619
292980305,292981230,1297514,0.880613212381
292982336,292982421,294871,1.0
292982336,292982447,100000,1.0
292982002,292982034,150000,1.0
292982002,292982019,300000,1.0
292982336,292982405,118413,1.0
292982336,292982403,125150,1.0
292982336,292982414,1072710,1.0
292980645,292980684,890000,1.0
292982336,292982419,2100000,1.0
292982336,292982390,290000,1.0
292980690,292980870,440000,1.0
292982336,292982411,677077,1.0
292982180,292982197,547107,1.0
292982336,292982382,297765,1.0
292980658,292980692,210000,1.0
292982693,292982712,418769,1.0
292981973,292981988,115000,1.0
292982336,292982430,140745,1.0
292982336,292982394,190000,1.0
292982336,292982417,214542,1.0
292982336,292982359,1057530,1.0
292980855,292980887,2238551,1.0
292980855,292980880,230053,1.0
292982146,292982163,700000,1.0
292982336,292982395,115000,1.0
292982708,292982723,84647,1.0
292982336,292982398,67619,1.0
292982336,292982380,650000,1.0
292980690,292980847,208134,1.0
292980855,292980877,1660000,1.0
292982336,292982384,1723768,1.0
292982544,292982558,1751000,1.0
292982708,292982720,60903,1.0
292980839,292980862,363237,1.0
292981974,292981989,115000,1.0
186868338,292981303,1140000,0.402870985868
199842051,292981303,261404,0.0923790238507
186818876,292981303,714000,0.25232445957
186823834,292981303,714286,0.252425530712
292964589,292982185,65576573,1.0
292964476,292982171,2010647,1.0
292964341,292982303,8045770,1.0
292964396,292982272,4700877,1.0
292964103,292982636,549763,1.0
292964265,292982690,7492571,1.0
292964233,292982592,98007407,1.0
292964502,292982095,11141415,1.0
292964572,292982164,42896781,1.0
292964433,292982249,555549,1.0
292792645,292980753,343195,1.0
292964180,292982375,294503,1.0
292792630,292980848,323558,1.0
292980848,292980869,238695,1.0
292964510,292982184,6838219,1.0
292964262,292982601,898573,1.0
292964487,292982107,921134,1.0
292964753,292982003,1992582,1.0
292877481,292980833,370698223,1.0
292964459,292982326,4841594,1.0
292964109,292982536,1598534,1.0
292964118,292982428,107048,1.0
292964003,292982876,715761,1.0
292964264,292982416,992048,1.0
292792681,292980699,358558,1.0
292964167,292982439,2709207,1.0
292963970,292982811,7410076,1.0
292792652,292980726,179109,1.0
292964786,292981970,121719,1.0
292964615,292982202,19353790,1.0
292811804,292982851,17139405,1.0
292964549,292982137,11736481,1.0
292963996,292982763,727900,1.0
292964489,292982158,2348607,1.0
292964670,292982070,1936176,1.0
292980497,292980922,2024698,1.0
292964931,292981991,18671564,1.0
292964635,292982153,500729,1.0
292964169,292982434,107048,1.0
292964120,292982648,105008107,1.0
292963940,292982840,8260177,1.0
20308155,292982028,3360,1.0
292982785,292982795,1754200,1.0
292964450,292982344,442672,1.0
292964000,292982888,4165832,1.0
292964218,292982713,9746275,1.0
292243102,292980868,884607,1.0
292964422,292982371,4093735,1.0
291327613,292980899,33591143,1.0
292964951,292981961,54631950,1.0
292963398,292982770,1333783,1.0
292969322,292982022,90712534,1.0
292979498,292982094,4950000,0.940136298871
292967141,292982094,315194,0.0598637011286
292964539,292982198,36178,0.184886317758
292964622,292982198,159499,0.815113682242
292964195,292982510,3333262,1.0
292963990,292982745,146900,1.0
292955275,292980670,591955,1.0
292964842,292981957,3037499,1.0
292964181,292982541,6299522,1.0
292964536,292982208,681242,1.0
292964886,292981983,253185,1.0
292964413,292982364,6207109,1.0
292963998,292982768,161728,1.0
292964363,292982313,37749861,1.0
292964852,292982010,438061,1.0
292964283,292982250,505243,1.0
292963952,292982829,2952201,1.0
292803446,292982895,9276962,1.0
292964327,292982297,149284,1.0
292964145,292982508,7774951,1.0
292887308,292982655,26561174,1.0
292963976,292982735,624225,1.0
292741599,292982902,100000,1.0
292792676,292980835,1898939,1.0
292965076,292982061,948068,1.0
292802601,292980872,196595,1.0
292963943,292982852,342520,1.0
292963929,292982897,82001,1.0
292008804,292982005,59091,1.0
292978251,292980752,3117564,1.0
292979521,292980846,1018614,0.605893731531
292840645,292980846,662562,0.394106268469
292966043,292982625,160424,0.0530154819061
292969989,292982625,1479665,0.488986392526
292967926,292982625,1385895,0.457998125568
292964350,292982263,55230,0.0219093461629
292964454,292982263,1631442,0.647181378286
292964407,292982263,834170,0.330909275552
292964078,292982867,262126,0.063783217942
292964045,292982867,623105,0.151620373468
292963958,292982867,3224408,0.78459640859
291446576,292982087,5808,0.000290315692323
291638267,292982087,20000000,0.999709684308
292982087,292982090,2579890,1.0
292978800,292980737,66051010,1.0
292964380,292982196,45391828,1.0
292971968,292982399,126636520,1.0
292964249,292982476,328917,0.532672911363
292964206,292982476,288567,0.467327088637
292964746,292982033,23758558,0.96731183279
292965067,292982033,802868,0.0326881672098
292964562,292982130,9108613,0.787847227778
292964643,292982130,2452782,0.212152772222
292877233,292982329,869760,0.0318775937929
292880572,292982329,26414608,0.968122406207
292964911,292982044,106909,0.0209206871349
292964991,292982044,5003296,0.979079312865
292638313,292982318,73579,0.258473936213
292619551,292982318,211088,0.741526063787
292816921,292980662,2388839,0.899519633932
292957492,292980662,226213,0.0851807237536
292957869,292980662,40631,0.0152996423142
292964353,292982227,18325864,0.974685279255
292964309,292982227,121480,0.00646107423497
292964311,292982227,354483,0.01885364651
281234170,292982825,2487115,1.0
292594450,292982113,18928244,1.0
292964516,292982076,596909,0.831615977263
292964526,292982076,120861,0.168384022737
292963962,292982774,668114,0.653893772137
292963923,292982774,353633,0.346106227863
292964136,292982704,332006,0.0479430493077
292964212,292982704,6593002,0.952056950692
292802708,292980852,108027,0.0713029267156
292802674,292980852,167581,0.110611381987
292802635,292980852,96266,0.0635401107427
292802620,292980852,346915,0.228980299569
292802638,292980852,796254,0.525565280985
292802616,292980856,98954,0.206252996227
292802642,292980856,98954,0.206252996227
292802603,292980856,98954,0.206252996227
292802604,292980856,83954,0.174988015091
292802598,292980856,98954,0.206252996227
292932217,292982543,180565,0.139140398762
292966074,292982543,360340,0.277672036606
292960095,292982543,196933,0.1517533085
292883554,292982543,201349,0.155156204969
292970053,292982543,358531,0.276278051164
292978050,292982706,6056000,0.0305368437129
292938924,292982706,12506452,0.0630626767053
292650891,292982706,4258000,0.0214705879342
292909784,292982706,4431000,0.0223429251143
292966037,292982706,2660000,0.0134128144446
292976918,292982706,6812000,0.0343489067656
292650415,292982706,58386,0.000294406234647
292645406,292982706,6811000,0.0343438643542
292704935,292982706,25900350,0.130600221278
292967464,292982706,1794000,0.00904608613293
292892457,292982706,3034000,0.0152986763251
292917930,292982706,3583000,0.0180669602086
292662444,292982706,5475000,0.0276072026632
292956847,292982706,5387000,0.027163470456
292649032,292982706,2201000,0.0110983475912
292956728,292982706,4319000,0.0217781750324
292947899,292982706,1889000,0.00952511522024
292922686,292982706,6572000,0.0331387280187
292715074,292982706,1961000,0.0098881688443
292645959,292982706,7113000,0.0358666726107
292944968,292982706,3279830,0.0165382523308
292916983,292982706,7878000,0.0397241173663
292951503,292982706,1821000,0.00918223124195
292971984,292982706,2936000,0.0148045200035
292720598,292982706,2109000,0.0106344457382
292960088,292982706,19856000,0.100122121659
292715610,292982706,2195000,0.0110680931225
292975017,292982706,1572000,0.00792667079207
292665196,292982706,6090000,0.0307082857021
292722668,292982706,5868630,0.0295920470804
292948590,292982706,1767657,0.00891325388822
292956533,292982706,1599000,0.00806281590109
292691319,292982706,23882000,0.120422870137
292909951,292982706,4642506,0.0234094253894
197388939,292981213,4357,0.0137836127808
183521540,292981213,2940,0.00930085416008
222806335,292981213,13362,0.0422714330908
252721608,292981213,2119,0.0067035748181
238895753,292981213,5073,0.0160487187599
254446187,292981213,10480,0.0331540651693
194307948,292981213,2026,0.00640936412528
191038509,292981213,4730,0.0149636191079
235532163,292981213,5998,0.0189750079089
292531981,292981213,221201,0.699781714647
182762417,292981213,4409,0.0139481176843
185341074,292981213,4782,0.0151281240114
255215091,292981213,4231,0.0133850047453
197888500,292981213,2528,0.00799746915533
256389365,292981213,6420,0.020310028472
175558486,292981213,5363,0.0169661499525
184145145,292981213,1936,0.00612464409997
259597572,292981213,5304,0.0167795001582
239919279,292981213,3087,0.00976589686808
231338444,292981213,3284,0.0103891173679
258127765,292981213,2470,0.0078139829168
292487061,292981103,1199878304,1.0
292981052,292982657,4031097,1.0
288641317,292980885,280000,1.0
289822240,292978993,572086,0.0167146536903
290993889,292978993,485466,0.014183874572
291220644,292978993,485667,0.014189747195
291220553,292978993,2746532,0.0802455071951
291891344,292978993,3341467,0.0976277407984
291604364,292978993,483868,0.0141371857584
292237517,292978993,2744397,0.0801831288365
291604237,292978993,2736359,0.0799482823513
289821776,292978993,3235246,0.0945242786797
292950642,292978993,497639,0.0145395334753
292950516,292978993,2814233,0.0822235293272
292544757,292978993,494204,0.0144391729781
290486967,292978993,3226560,0.0942704995592
292237560,292978993,485290,0.0141787323748
290199108,292978993,3200846,0.0935192128558
290993723,292978993,2745392,0.0802121997811
290487261,292978993,570550,0.0166697763325
292544532,292978993,2794809,0.081656017741
290200031,292978993,566003,0.0165369264982
292978993,292980750,34010000,1.0
291949988,292981315,2998870,0.273028428963
289937781,292981315,2998870,0.273028428963
286798726,292981315,1997740,0.18188178003
276140607,292981315,2988248,0.272061362044
292980967,292981145,101828433,1.0
292949046,292982008,360000,1.0
292971747,292981099,39320389,1.0
292587466,292981444,610000,1.0
292903326,292981160,13134482,1.0
292979788,292981067,2480349,1.0
292980979,292981186,827274,1.0
279879495,292981554,110657678,1.0
291561034,292762526,176734,0.166542749528
292480043,292762526,177268,0.167045956768
292474958,292762526,177126,0.166912145105
291104113,292762526,175986,0.165837882459
292476942,292762526,177120,0.166906491091
292561784,292762526,176959,0.16675477505
278062944,292766875,93820,0.108912431248
282857188,292766875,138516,0.160798489946
241057718,292766875,200000,0.232173164033
278062900,292766875,53990,0.0626751456306
285261494,292766875,175100,0.203267605111
240454365,292766875,200000,0.232173164033
282971201,292976470,338428,0.0168014919523
288466245,292976470,376497,0.0186914537673
289017318,292976470,613103,0.030437922159
288792703,292976470,1542121,0.0765596628263
292972716,292976470,355245,0.0176363835398
285237038,292976470,3692178,0.183300728526
278933679,292976470,344233,0.0170896851892
292369076,292976470,5201372,0.258225707681
287535188,292976470,362896,0.0180162227225
280693493,292976470,344066,0.0170813943588
283302966,292976470,3023451,0.150101314444
286906935,292976470,2929094,0.145416895968
289257588,292976470,338338,0.0167970238401
280399611,292976470,342189,0.0169882093966
279154741,292976470,339524,0.0168559036298
281508353,292753735,111997,0.00480130056998
282912514,292753735,338420,0.0145080327053
277349130,292753735,251890,0.0107984999649
284895883,292753735,456928,0.0195884592162
289650956,292753735,854085,0.0366145414369
281757455,292753735,120517,0.00516655214686
281987857,292753735,122099,0.00523437233403
281074964,292753735,113984,0.00488648306802
280586647,292753735,578000,0.0247788041595
286807576,292753735,697317,0.0298939124223
280917021,292753735,118426,0.00507691117888
281595550,292753735,112051,0.00480361554476
282064800,292753735,127081,0.00544795019272
284896932,292753735,612343,0.0262510852516
282022693,292753735,126997,0.00544434912083
276153895,292753735,460000,0.0197201555594
280908508,292753735,115975,0.00497183704567
279845290,292753735,621000,0.0266222100053
289787182,292753735,797052,0.0341695422369
288383280,292753735,670868,0.0287600463475
281782195,292753735,123427,0.00529130356573
278114998,292753735,123750,0.00530515054452
289765048,292753735,816955,0.0350227819241
275499252,292753735,481923,0.0206599924515
288246202,292753735,673642,0.0288789674595
281678011,292753735,100756,0.00431939998597
288005724,292753735,685804,0.0294003512245
289448642,292753735,264877,0.0113552514003
287070788,292753735,249783,0.0107081730785
289875013,292753735,142233,0.00609751496888
280174406,292753735,660020,0.0282949936355
278174408,292753735,345942,0.0148305001186
288961483,292753735,669916,0.0287192341995
287635407,292753735,152183,0.00652407050762
290042577,292753735,207880,0.00891179551673
281949079,292753735,122544,0.00525344944104
290894037,292753735,564540,0.0242017752598
280860503,292753735,119587,0.00512668313671
280937560,292753735,117133,0.00502148039379
279920630,292753735,615210,0.0263739932646
278797020,292753735,346305,0.0148460618935
290898682,292753735,377358,0.0161773010035
277113695,292753735,124800,0.00535016394308
281192161,292753735,113383,0.00486071825608
289156836,292753735,148454,0.00636420863787
281840741,292753735,119964,0.00514284509029
285352422,292753735,703607,0.0301635641146
288861415,292753735,668653,0.0286650895115
281923560,292753735,123021,0.00527389838495
286968298,292753735,653852,0.0280305720714
287301227,292753735,677598,0.0290485607973
280192369,292753735,432903,0.0185585097873
278612465,292753735,231000,0.00990294768311
289721715,292753735,832135,0.0356735470575
289751796,292753735,834378,0.0357697042508
292401014,292753735,707995,0.0303516772507
282139305,292753735,682936,0.0292774003416
280958074,292753735,117648,0.00504355839404
280943995,292753735,118263,0.00506992338462
280339198,292753735,667000,0.0285942255612
292753735,292758528,44854,0.165927427559
269514128,292758528,22768,0.0842251676698
281117841,292758528,70751,0.261727636938
279574613,292758528,53079,0.196353991336
280563194,292758528,55309,0.20460338188
280561243,292758528,23562,0.0871623946168
290794938,292756549,14637000,0.324587557366
290792923,292756549,13121100,0.29097122354
288852605,292756549,4585400,0.101685030098
287476038,292756549,12750650,0.282756188996
276870336,292764886,48804975,0.23997596453
292764276,292764886,73102926,0.35944993675
280570732,292764886,53711655,0.264102301356
280583895,292764886,27754874,0.136471797364
292674864,292765849,2518861,0.0829941609611
292680610,292765849,26330810,0.86757605258
292726213,292765849,1234822,0.0406862529637
292389166,292765849,265365,0.00874353349528
292968672,292976574,35597540,0.777554860887
292465756,292976574,2800000,0.0611602265349
292760042,292976574,5363968,0.117164820716
292832124,292976574,2019879,0.0441200918618
291820280,292758681,581271,0.250540717376
292635203,292758681,565186,0.243607724953
289525555,292758681,571309,0.246246874011
290734283,292758681,602300,0.25960468366
292065591,292756174,1155870,0.177450232354
290748395,292756174,115302,0.0177012697716
292755749,292756174,4659000,0.715253992695
291537223,292756174,583598,0.089594505179
271691865,292753754,30006,0.333674354469
283952227,292753754,34490,0.38353757534
258097590,292753754,17640,0.19616128817
273186367,292753754,7790,0.0866267820208
291419480,292763364,30000,0.253350561171
292446817,292763364,22004,0.185824191601
276089434,292763364,32758,0.276641922762
257783117,292763364,33651,0.284183324466
290786322,292762666,1135118,0.360110160047
289058474,292762666,157373,0.0499257488799
287778038,292762666,16327,0.00517965408273
290486997,292762666,1843323,0.584784436991
292153569,292763829,132183,0.164684262657
281989122,292763829,268631,0.334682206953
278984180,292763829,236532,0.294690678943
292214845,292763829,165299,0.205942851447
292757161,292762776,137549,0.685039095572
222450042,292762776,21537,0.107261317795
292379779,292762776,18455,0.0919119478062
291190917,292762776,23249,0.115787638827
292732944,292755658,90000,0.25
292735826,292755658,90000,0.25
292736619,292755658,90000,0.25
292734667,292755658,90000,0.25
284817268,292762093,205115,0.702080759054
257317767,292762093,17358,0.0594140741324
257318612,292762093,12245,0.0419129702587
285226337,292762093,57435,0.196592196555
255975752,292759165,29378,0.18376065703
237457250,292759165,60049,0.375609084825
235776756,292759165,20000,0.12510086257
236229485,292759165,50444,0.315529395575
281505945,292979470,362209,0.00234813441985
289447362,292979470,46630000,0.302293725439
279474051,292979470,5822737,0.0377477345053
288764273,292979470,101439000,0.657610405636
292680433,292757847,34185,0.307374838153
291451010,292757847,30000,0.26974536038
291439533,292757847,17031,0.153134441088
291883414,292757847,30000,0.26974536038
211671577,292760228,19929,0.0994729118625
290028851,292760228,65310,0.325986044144
290412463,292760228,49797,0.24855499985
290026903,292760228,65310,0.325986044144
292238952,292774333,42026382,0.289414219196
292518825,292774333,30200424,0.207974888996
292729563,292774333,27977937,0.192669756621
292214728,292774333,45007134,0.309941135187
289874593,292760475,526745,0.53799006841
286034050,292760475,293050,0.299306096019
281489031,292760475,26001,0.0265560750814
292615681,292760475,133302,0.13614776049
292976450,292976624,99089889,1.0
292976624,292979385,81305642,1.0
292979385,292979573,79542802,1.0
276140006,292757395,1891863,1.0
292757395,292759514,1700797,1.0
292759514,292764324,1510271,1.0
292378159,292757796,424043068,1.0
292757796,292764953,386222604,1.0
292764953,292765702,384357735,1.0
228678368,292975950,35000,0.0933193976366
199549090,292975950,14793,0.0394421099782
229012749,292975950,16811,0.0448226398191
205013805,292975950,17080,0.0455398660467
245658800,292975950,25349,0.0675872403054
245544756,292975950,80000,0.213301480312
235919029,292975950,29199,0.0778523740455
241832119,292975950,44961,0.119878098204
241929048,292975950,37921,0.101107567937
202769946,292975950,21361,0.0569541615119
241991422,292975950,52581,0.140195064204
229664875,292762077,10101,0.0101333964685
199115524,292762077,7409,0.00743276254185
179457414,292762077,10205,0.0102377300229
290048811,292762077,48284,0.0484388590323
253101245,292762077,8346,0.00837276773846
277608369,292762077,44930,0.0450741019038
292670298,292762077,842350,0.845051630061
194503965,292762077,6444,0.00646466754213
274586367,292762077,18734,0.0187940846887
290228098,292763107,175685,0.0741181215506
291328772,292763107,195279,0.0823844531877
292762760,292763107,919439,0.387893625297
291658698,292763107,189095,0.0797755425598
289558767,292763107,171490,0.0723483317569
292291092,292763107,182940,0.0771788664739
292636854,292763107,173456,0.0731777493336
289910199,292763107,185262,0.0781584736017
291980975,292763107,177692,0.0749648362385
122117547,292883060,2249073,1.0
285398499,292756903,5846660,0.144339647213
284936773,292756903,5730544,0.141473028925
285605830,292756903,5698465,0.140681077359
285206794,292756903,5765251,0.142329859344
284677901,292756903,5793059,0.143016370431
276251637,292756903,5855242,0.144551515673
289016630,292756903,5817044,0.143608501055
218655968,292756544,7620,0.0182803076465
223140609,292756544,9550,0.0229103593208
220917922,292756544,90739,0.217681999415
220275268,292756544,89400,0.214469751129
220114987,292756544,90032,0.215985913128
220548847,292756544,89601,0.21495194822
220540306,292756544,39900,0.0957197211413
291804609,292762319,179468,0.141055930986
291897058,292762319,180649,0.141984158049
290932261,292762319,183572,0.144281539678
292625194,292762319,181980,0.143030280166
290911150,292762319,184076,0.144677667061
292575119,292762319,177314,0.139362958003
292714228,292762319,185259,0.145607466058
285776448,292755579,207206,0.00406865858915
276687563,292755579,233952,0.00459383808504
273075524,292755579,3466455,0.0680666675176
273100357,292755579,288871,0.00567221738418
272399207,292755579,2728920,0.0535845670352
276486761,292755579,1776277,0.0348786457571
285364491,292755579,211716,0.00415721611276
211169959,292755579,453196,0.00889887260971
283472878,292755579,205457,0.0040343155495
274126095,292755579,1105835,0.0217139709802
280339088,292755579,10916444,0.214353269903
274125937,292755579,1935211,0.0379994443064
285126546,292755579,208093,0.00408607555665
273441748,292755579,19604703,0.384954312369
271488574,292755579,4256750,0.0835847535754
272399753,292755579,1876132,0.0368393800188
283709595,292755579,207888,0.00408205021467
291895346,292755579,1038798,0.0203976448804
283425151,292755579,205446,0.00403409955554
290098492,292764264,100000,0.222222222222
290361804,292764264,350000,0.777777777778
290762946,292764617,330990,0.112686576819
290703331,292764617,150000,0.0510679673791
292764264,292764617,375500,0.127840145006
290361804,292764617,88432,0.0301069499418
292074328,292764617,150000,0.0510679673791
292725299,292764617,1742340,0.593185081889
290045720,292764617,100000,0.0340453115861
291159808,292762402,243704,0.0151575944117
290079078,292762402,273817,0.017030524854
291495559,292762402,55471,0.00345011538428
292470280,292762402,204301,0.0127068562515
291159689,292762402,517488,0.0321860667733
289713550,292762402,753984,0.0468953470805
290985623,292762402,361913,0.0225098088924
289743131,292762402,1850000,0.115063969658
292004636,292762402,553398,0.0344195517195
292020510,292762402,162377,0.0100993201088
289612579,292762402,235000,0.0146162339836
291159516,292762402,522000,0.0324666984658
291015724,292762402,96636,0.00601044420103
290201005,292762402,460286,0.0286282888315
289522997,292762402,460285,0.0286282266347
290426678,292762402,543750,0.0338194775685
289343291,292762402,235000,0.0146162339836
291814845,292762402,298328,0.0185550291569
290550338,292762402,460285,0.0286282266347
291625668,292762402,284128,0.0176718354438
290425929,292762402,517488,0.0321860667733
291503714,292762402,161701,0.0100572751123
290783310,292762402,517488,0.0321860667733
291300945,292762402,198870,0.0123690657546
290783188,292762402,522000,0.0324666984658
291102414,292762402,197169,0.0122632690992
291120726,292762402,119697,0.00744476323038
290549849,292762402,479839,0.0298444216956
292464604,292762402,717750,0.0446417103905
291418847,292762402,165224,0.0102763942286
292004449,292762402,558234,0.0347203351558
290076130,292762402,517488,0.0321860667733
291359717,292762402,165163,0.0102726002274
289155302,292762402,53200,0.00330886658693
290067176,292762402,500250,0.031113919363
292468587,292762402,711546,0.0442558418133
291201004,292762402,195014,0.0121292351238
289713768,292762402,747456,0.0464893267595
289861375,292762402,460285,0.0286282266347
236471812,292763074,20000,0.0497384998371
231600648,292763074,20000,0.0497384998371
232680205,292763074,20000,0.0497384998371
231900944,292763074,19000,0.0472515748453
231049375,292763074,10000,0.0248692499186
232281891,292763074,20000,0.0497384998371
228549674,292763074,3500,0.00870423747149
231578671,292763074,20000,0.0497384998371
231931184,292763074,20000,0.0497384998371
232993416,292763074,15000,0.0373038748778
232519349,292763074,20000,0.0497384998371
230005435,292763074,15000,0.0373038748778
231803324,292763074,16000,0.0397907998697
228002496,292763074,15000,0.0373038748778
231105985,292763074,10000,0.0248692499186
232302531,292763074,20000,0.0497384998371
231362503,292763074,7800,0.0193980149365
231066952,292763074,3500,0.00870423747149
231609036,292763074,17000,0.0422777248615
233016147,292763074,20000,0.0497384998371
229987034,292763074,15000,0.0373038748778
230025565,292763074,3600,0.00895292997068
229267554,292763074,15000,0.0373038748778
228396771,292763074,3500,0.00870423747149
236246374,292763074,18203,0.0452694956267
232982908,292763074,20000,0.0497384998371
229180157,292763074,15000,0.0373038748778
292754276,292755390,953998,0.977272727273
292754383,292755390,22186,0.0227272727273
289454802,292759276,629479,0.0115226982121
292757933,292759276,54000000,0.988477301788
292705646,292753850,552123,0.980803973503
292504191,292753850,10806,0.0191960264971
291987105,292773860,2841500,0.580781458161
290847443,292773860,2051046,0.419218541839
289827025,292753543,10838664,0.516587185524
292375735,292753543,10142623,0.483412814476
166468785,292759603,26601,0.324735094487
156875764,292759603,55315,0.675264905513
292962698,292979123,8463793,0.565472288808
286031821,292979123,6503860,0.434527711192
290824979,292763351,16702,0.00415813769605
291785211,292763351,4000000,0.995841862304
